symbol,strike_price,type,bid_price,ask_price,open_interest,volume,chance_of_profit_short,chance_of_profit_long,delta,implied_volatility,theta
ABC,220.0,put,50.200000,54.300000,0,0,0.476621,0.523379,-0.943517,1.597206,-0.386164
ABC,225.0,put,55.500000,59.300000,0,0,0.474114,0.525886,-0.937277,1.777865,-0.472198
ABC,230.0,put,60.500000,64.300000,0,0,0.471502,0.528498,-0.939894,1.881481,-0.483309
ABC,235.0,put,65.100000,68.900000,0,0,0.469792,0.530208,-0.965945,1.734426,-0.268134
ABC,240.0,put,71.500000,74.200000,0,0,0.466432,0.533568,-0.923215,2.285707,-0.722655
ABT,65.0,put,0.000000,0.010000,0,0,0.997131,0.002869,-0.001595,1.860878,-0.01447
ABT,70.0,put,0.000000,0.010000,0,0,0.996973,0.003027,-0.001825,1.619808,-0.014233
ABT,75.0,put,0.000000,0.010000,0,0,0.996757,0.003243,-0.002108,1.394009,-0.013962
ABT,80.0,put,0.000000,0.350000,0,0,0.996460,0.003540,-0.00247,1.181106,-0.013648
ABT,85.0,put,0.000000,0.350000,0,0,0.996044,0.003956,-0.002951,0.979087,-0.013277
ABT,86.0,put,0.000000,0.150000,0,0,0.995941,0.004059,-0.003068,0.939835,-0.013195
ABT,87.0,put,0.000000,0.350000,0,0,0.995829,0.004171,-0.003193,0.900915,-0.013109
ABT,88.0,put,0.000000,0.150000,1,0,0.995708,0.004292,-0.003327,0.862322,-0.013019
ABT,89.0,put,0.000000,0.320000,11,0,0.995577,0.004423,-0.003472,0.824054,-0.012925
ABT,90.0,put,0.000000,0.090000,0,20,0.995434,0.004566,-0.003629,0.786083,-0.012827
ABT,91.0,put,0.000000,0.320000,0,10,0.995277,0.004723,-0.0038,0.748403,-0.012724
ABT,92.0,put,0.000000,0.330000,13,0,0.995105,0.004895,-0.003987,0.71099,-0.012615
ABT,93.0,put,0.000000,0.330000,101,10,0.994914,0.005086,-0.004192,0.673831,-0.012501
ABT,94.0,put,0.000000,0.320000,84,0,0.994704,0.005296,-0.004418,0.636909,-0.01238
ABT,95.0,put,0.000000,0.350000,9,0,0.994469,0.005531,-0.00467,0.600208,-0.012253
ABT,96.0,put,0.000000,0.050000,4,0,0.994206,0.005794,-0.00495,0.563712,-0.012117
ABT,97.0,put,0.000000,0.030000,20,0,0.993908,0.006092,-0.005265,0.527388,-0.011971
ABT,98.0,put,0.000000,0.030000,6,0,0.993569,0.006431,-0.005623,0.491228,-0.011815
ABT,99.0,put,0.000000,0.030000,17,0,0.993180,0.006820,-0.006033,0.455196,-0.011646
ABT,100.0,put,0.000000,0.050000,14,0,0.992727,0.007273,-0.006509,0.419272,-0.011463
ABT,101.0,put,0.010000,0.030000,32,12,0.986566,0.013434,-0.012197,0.418626,-0.019827
ABT,102.0,put,0.020000,0.070000,11,0,0.971397,0.028603,-0.026523,0.436871,-0.040081
ABT,103.0,put,0.010000,0.070000,56,0,0.973627,0.026373,-0.024706,0.379561,-0.032768
ABT,104.0,put,0.010000,0.100000,14,1,0.961594,0.038406,-0.036713,0.362646,-0.043412
ABT,105.0,put,0.030000,0.090000,165,7,0.957536,0.042464,-0.041198,0.318133,-0.041741
ABT,106.0,put,0.060000,0.100000,588,6,0.942375,0.057625,-0.057247,0.289879,-0.049342
ABT,107.0,put,0.100000,0.120000,386,3,0.919914,0.080086,-0.082017,0.261145,-0.058434
ABT,108.0,put,0.120000,0.190000,128,3,0.884824,0.115176,-0.123088,0.233058,-0.069718
ABT,109.0,put,0.270000,0.310000,460,28,0.819249,0.180751,-0.207885,0.219187,-0.091534
ABT,110.0,put,0.470000,0.540000,460,57,0.736537,0.263463,-0.334596,0.204329,-0.10707
ABT,111.0,put,0.840000,0.910000,385,6,0.647434,0.352566,-0.506001,0.191644,-0.10745
ABT,112.0,put,1.390000,1.500000,114,2,0.573597,0.426403,-0.692755,0.182995,-0.086159
ABT,113.0,put,2.040000,2.290000,185,2,0.522669,0.477331,-0.868507,0.161588,-0.038277
ABT,114.0,put,2.920000,3.300000,0,0,0.507802,0.492198,-0.932667,0.179235,-0.020399
ABT,115.0,put,3.900000,4.400000,5,0,0.508831,0.491169,-0.920754,0.250591,-0.041018
ABT,116.0,put,4.900000,5.200000,0,0,,,,,
ABT,117.0,put,5.900000,6.450000,0,0,0.505410,0.494590,-0.926288,0.35988,-0.060703
ABT,118.0,put,6.950000,7.350000,0,0,0.501445,0.498555,-0.943625,0.381548,-0.049742
ABT,119.0,put,7.900000,8.350000,0,0,0.498693,0.501307,-0.955454,0.40469,-0.041524
ABT,120.0,put,8.950000,9.450000,0,0,0.500388,0.499612,-0.936498,0.502452,-0.078676
ABT,121.0,put,9.950000,10.400000,0,0,0.498014,0.501986,-0.94586,0.527973,-0.071515
ABT,122.0,put,10.950000,11.300000,0,0,0.494893,0.505107,-0.963416,0.51913,-0.046339
ABT,123.0,put,12.000000,12.250000,0,0,0.493807,0.506193,-0.96531,0.555804,-0.047739
ABT,124.0,put,12.900000,13.350000,0,0,0.492781,0.507219,-0.966954,0.591836,-0.049063
ABT,125.0,put,13.900000,14.350000,0,0,0.491807,0.508193,-0.968396,0.627286,-0.050322
ABT,126.0,put,14.950000,15.300000,0,0,0.490875,0.509125,-0.969672,0.66218,-0.051525
ABT,127.0,put,15.850000,16.400000,0,0,0.489979,0.510021,-0.970808,0.696554,-0.052678
ABT,130.0,put,18.900000,19.350000,0,0,0.487469,0.512531,-0.973584,0.796849,-0.055897
ABT,135.0,put,24.000000,24.250000,0,0,0.483705,0.516295,-0.976817,0.955774,-0.060673
ABT,140.0,put,28.800000,29.350000,0,0,0.481042,0.518958,-0.988591,0.993489,-0.025488
ABT,145.0,put,33.800000,34.350000,0,0,0.478203,0.521797,-0.989238,1.129288,-0.028386
ACN,160.0,put,0.000000,0.100000,0,0,0.998602,0.001398,-0.000808,1.632263,-0.016249
ACN,170.0,put,0.000000,0.150000,0,0,0.998529,0.001471,-0.000907,1.447796,-0.016036
ACN,180.0,put,0.000000,0.100000,0,0,0.998435,0.001565,-0.001027,1.273014,-0.015797
ACN,185.0,put,0.000000,0.450000,0,0,0.998377,0.001623,-0.001097,1.188854,-0.015666
ACN,190.0,put,0.000000,0.100000,0,0,0.998312,0.001688,-0.001175,1.106669,-0.015526
ACN,195.0,put,0.000000,1.300000,0,0,0.998236,0.001764,-0.001263,1.026321,-0.015377
ACN,200.0,put,0.000000,0.100000,0,0,0.998148,0.001852,-0.001362,0.947692,-0.015216
ACN,205.0,put,0.000000,0.400000,1,0,0.998046,0.001954,-0.001477,0.870632,-0.015042
ACN,210.0,put,0.000000,1.700000,0,0,0.997926,0.002074,-0.001609,0.795032,-0.014852
ACN,215.0,put,0.000000,0.100000,4,0,0.997782,0.002218,-0.001766,0.720783,-0.014644
ACN,220.0,put,0.000000,1.700000,0,0,0.997608,0.002392,-0.001953,0.647759,-0.014414
ACN,225.0,put,0.000000,0.100000,0,0,0.997393,0.002607,-0.002181,0.575814,-0.014157
ACN,230.0,put,0.000000,1.700000,5,0,0.997122,0.002878,-0.002467,0.50483,-0.013865
ACN,235.0,put,0.000000,0.100000,23,1,0.996767,0.003233,-0.002838,0.434629,-0.013528
ACN,240.0,put,0.000000,0.150000,152,5,0.996286,0.003714,-0.003338,0.365018,-0.013129
ACN,242.5,put,0.050000,0.200000,0,0,0.970596,0.029404,-0.027133,0.463063,-0.103462
ACN,245.0,put,0.050000,0.250000,47,3,0.964849,0.035151,-0.032968,0.428407,-0.112373
ACN,247.5,put,0.100000,0.300000,0,0,0.953389,0.046611,-0.044626,0.403597,-0.135316
ACN,250.0,put,0.150000,0.300000,17,2,0.943797,0.056203,-0.054885,0.365491,-0.144274
ACN,252.5,put,0.250000,0.400000,3,3,0.921721,0.078279,-0.078773,0.343026,-0.178752
ACN,255.0,put,0.400000,0.550000,41,6,0.890990,0.109010,-0.113988,0.32031,-0.218457
ACN,257.5,put,0.650000,0.800000,17,3,0.846985,0.153015,-0.168529,0.300623,-0.266402
ACN,260.0,put,1.050000,1.250000,28,15,0.788151,0.211849,-0.250115,0.284991,-0.31717
ACN,262.5,put,1.750000,1.950000,32,39,0.718347,0.281653,-0.362848,0.275799,-0.359323
ACN,265.0,put,2.700000,3.000000,61,6,0.649923,0.350077,-0.49653,0.266479,-0.364506
ACN,267.5,put,4.100000,4.400000,36,13,0.592063,0.407937,-0.635728,0.26248,-0.331367
ACN,270.0,put,5.700000,6.400000,41,1,0.551747,0.448253,-0.754591,0.266238,-0.273291
ACN,272.5,put,7.700000,8.200000,34,1,0.520565,0.479435,-0.869935,0.244725,-0.153464
ACN,275.0,put,9.600000,10.700000,42,2,0.503372,0.496628,-0.950403,0.222501,-0.04568
ACN,277.5,put,11.900000,13.400000,38,0,0.501241,0.498759,-0.956985,0.265469,-0.050368
ACN,280.0,put,14.400000,15.800000,110,1,0.497904,0.502096,-0.973669,0.28097,-0.023763
ACN,282.5,put,16.300000,19.000000,2,0,0.498047,0.501953,-0.965266,0.347404,-0.058061
ACN,285.0,put,19.100000,21.500000,3,0,0.499910,0.500090,-0.944513,0.448092,-0.143242
ACN,287.5,put,21.300000,24.000000,0,0,0.495563,0.504437,-0.970324,0.425323,-0.064402
ACN,290.0,put,23.500000,26.500000,0,0,,,,,
ACN,292.5,put,25.700000,29.200000,0,0,,,,,
ACN,295.0,put,29.100000,31.500000,0,0,0.494245,0.505755,-0.956696,0.611683,-0.163088
ACN,297.5,put,31.500000,34.100000,0,0,0.493075,0.506925,-0.958743,0.650559,-0.167263
ACN,300.0,put,34.400000,36.400000,0,0,0.492895,0.507105,-0.951146,0.729,-0.226019
ACN,305.0,put,38.900000,41.700000,0,0,0.489908,0.510092,-0.963559,0.763254,-0.178556
ACN,310.0,put,44.200000,46.400000,0,0,0.488007,0.511993,-0.965996,0.835492,-0.185293
ACN,315.0,put,48.900000,51.700000,0,0,0.486228,0.513772,-0.968006,0.905695,-0.19155
ACN,320.0,put,54.100000,56.400000,0,0,0.484462,0.515538,-0.97361,0.945114,-0.164703
ACN,325.0,put,58.700000,61.600000,0,0,0.483083,0.516917,-0.983054,0.935883,-0.097161
ACN,330.0,put,64.100000,66.500000,0,0,0.481420,0.518580,-0.972378,1.105731,-0.20822
ACN,335.0,put,68.900000,71.600000,0,0,0.480036,0.519964,-0.976842,1.137019,-0.178774
ACN,340.0,put,74.000000,76.600000,0,0,0.478530,0.521470,-0.974414,1.231521,-0.218084
ACN,345.0,put,78.800000,82.000000,0,0,0.476944,0.523056,-0.969442,1.351549,-0.28962
ACN,350.0,put,83.600000,86.800000,0,0,0.476329,0.523671,-0.982196,1.277169,-0.153777
ACN,355.0,put,88.900000,91.900000,0,0,0.474181,0.525819,-0.971255,1.472806,-0.300204
ACN,360.0,put,93.500000,97.100000,0,0,0.473270,0.526730,-0.977298,1.468044,-0.235856
ACN,365.0,put,98.400000,102.200000,0,0,0.472041,0.527959,-0.97785,1.524393,-0.239989
ACN,370.0,put,103.900000,106.900000,0,0,0.470321,0.529679,-0.973383,1.646019,-0.314849
ACN,380.0,put,113.700000,117.100000,0,0,0.467905,0.532095,-0.974516,1.756317,-0.323964
ACN,390.0,put,123.300000,127.000000,0,0,0.467933,0.532067,-0.987529,1.651853,-0.138386
ACN,400.0,put,134.200000,136.000000,0,0,0.466836,0.533164,-0.99052,1.683576,-0.098966
ADBE,200.0,put,0.000000,0.130000,0,0,0.998912,0.001088,-0.000604,1.711905,-0.016939
ADBE,210.0,put,0.000000,1.800000,0,0,0.998874,0.001126,-0.000659,1.566657,-0.016785
ADBE,220.0,put,0.000000,1.660000,0,0,0.998828,0.001172,-0.000721,1.427787,-0.016619
ADBE,230.0,put,0.000000,2.460000,0,0,0.998772,0.001228,-0.000792,1.294592,-0.016437
ADBE,240.0,put,0.000000,1.820000,1,0,0.998704,0.001296,-0.000876,1.166511,-0.016238
ADBE,250.0,put,0.000000,0.020000,52,0,0.998620,0.001380,-0.000975,1.043037,-0.016018
ADBE,260.0,put,0.000000,0.030000,8,0,0.998514,0.001486,-0.001095,0.92372,-0.015772
ADBE,270.0,put,0.000000,0.040000,117,1,0.998380,0.001620,-0.001243,0.808094,-0.015495
ADBE,280.0,put,0.000000,0.030000,42,5,0.998206,0.001794,-0.001433,0.695733,-0.015176
ADBE,285.0,put,0.000000,0.150000,143,2,0.998098,0.001902,-0.001549,0.640641,-0.014997
ADBE,290.0,put,0.000000,0.050000,44,63,0.997971,0.002029,-0.001684,0.586212,-0.014803
ADBE,295.0,put,0.020000,0.120000,170,422,0.989361,0.010639,-0.009003,0.656638,-0.074314
ADBE,300.0,put,0.050000,0.060000,183,83,0.989844,0.010156,-0.008759,0.581559,-0.064206
ADBE,302.5,put,0.000000,0.100000,12,1,0.997530,0.002470,-0.002147,0.452568,-0.014224
ADBE,305.0,put,0.060000,0.080000,174,39,0.987540,0.012460,-0.010963,0.529936,-0.071115
ADBE,307.5,put,0.040000,0.100000,7,58,0.986950,0.013050,-0.011594,0.498472,-0.070192
ADBE,310.0,put,0.060000,0.120000,508,116,0.983384,0.016616,-0.014929,0.483656,-0.084688
ADBE,312.5,put,0.090000,0.150000,10,104,0.978286,0.021714,-0.019753,0.471162,-0.104736
ADBE,315.0,put,0.120000,0.250000,390,131,0.968002,0.031998,-0.029579,0.472143,-0.147231
ADBE,317.5,put,0.170000,0.230000,159,124,0.964833,0.035167,-0.032891,0.440751,-0.149922
ADBE,320.0,put,0.240000,0.300000,198,284,0.954010,0.045990,-0.043761,0.428693,-0.183903
ADBE,322.5,put,0.280000,0.430000,112,108,0.940642,0.059358,-0.057594,0.415528,-0.221644
ADBE,325.0,put,0.420000,0.570000,300,191,0.921926,0.078074,-0.077604,0.406265,-0.272582
ADBE,327.5,put,0.550000,0.740000,95,177,0.902038,0.097962,-0.099922,0.390547,-0.315878
ADBE,330.0,put,0.780000,0.970000,443,299,0.875320,0.124680,-0.131342,0.379138,-0.371813
ADBE,332.5,put,1.040000,1.280000,121,406,0.845111,0.154889,-0.169239,0.364744,-0.422674
ADBE,335.0,put,1.510000,1.690000,506,224,0.806559,0.193441,-0.22122,0.35728,-0.486099
ADBE,337.5,put,2.070000,2.210000,114,191,0.765606,0.234394,-0.281934,0.346844,-0.534717
ADBE,340.0,put,2.770000,2.940000,298,457,0.721694,0.278306,-0.354242,0.338423,-0.57212
ADBE,342.5,put,3.700000,3.900000,134,560,0.677583,0.322417,-0.43605,0.332525,-0.591732
ADBE,345.0,put,4.800000,5.050000,357,1431,0.636344,0.363656,-0.523269,0.325222,-0.58072
ADBE,347.5,put,6.150000,6.450000,184,174,0.599681,0.400319,-0.612082,0.319307,-0.542553
ADBE,350.0,put,7.650000,8.150000,476,147,0.569025,0.430975,-0.697349,0.314098,-0.478855
ADBE,352.5,put,9.500000,10.000000,104,31,0.545531,0.454469,-0.771823,0.31293,-0.404576
ADBE,355.0,put,11.500000,12.250000,442,6,0.530361,0.469639,-0.824881,0.32432,-0.350415
ADBE,357.5,put,13.700000,14.200000,105,21,0.516026,0.483974,-0.88285,0.313644,-0.244548
ADBE,360.0,put,15.700000,16.600000,157,10,0.505814,0.494186,-0.930323,0.299497,-0.140749
ADBE,362.5,put,18.050000,19.250000,27,2,0.503862,0.496138,-0.936329,0.334738,-0.14806
ADBE,365.0,put,20.400000,21.750000,170,28,0.500760,0.499240,-0.950382,0.350675,-0.119792
ADBE,367.5,put,22.950000,24.100000,34,4,0.498505,0.501495,-0.960548,0.367285,-0.097195
ADBE,370.0,put,25.500000,26.650000,175,1,0.498261,0.501739,-0.95664,0.414982,-0.129231
ADBE,372.5,put,28.050000,29.050000,42,5,0.496729,0.503271,-0.962616,0.435981,-0.116337
ADBE,375.0,put,30.450000,31.500000,151,3,0.494839,0.505161,-0.973072,0.437383,-0.076379
ADBE,377.5,put,32.600000,34.400000,64,0,0.494274,0.505726,-0.9719,0.475289,-0.092126
ADBE,380.0,put,35.350000,36.650000,11,6,0.493485,0.506515,-0.973113,0.503848,-0.094845
ADBE,382.5,put,37.800000,39.200000,0,0,0.492729,0.507271,-0.974187,0.532022,-0.097455
ADBE,385.0,put,40.250000,41.700000,3,0,0.491850,0.508150,-0.977267,0.549529,-0.086248
ADBE,387.5,put,42.600000,44.350000,0,0,0.491169,0.508831,-0.978045,0.576689,-0.088506
ADBE,390.0,put,44.500000,46.800000,0,0,,,,,
ADBE,392.5,put,47.750000,49.500000,0,0,0.490680,0.509320,-0.966425,0.70001,-0.191631
ADBE,395.0,put,50.200000,51.850000,0,0,0.489436,0.510564,-0.97549,0.683659,-0.130109
ADBE,397.5,put,52.650000,54.500000,0,0,0.488985,0.511015,-0.972125,0.734346,-0.166004
ADBE,400.0,put,54.900000,57.300000,0,0,0.488390,0.511610,-0.971358,0.770271,-0.181737
ADBE,405.0,put,60.300000,62.100000,0,0,0.487389,0.512611,-0.966051,0.865428,-0.25051
ADBE,410.0,put,64.700000,66.950000,0,0,0.487086,0.512914,-0.996744,0.631986,0.027845
ADBE,415.0,put,70.150000,72.300000,0,0,0.484786,0.515214,-0.967159,0.984109,-0.281572
ADBE,420.0,put,75.000000,76.950000,0,0,0.483571,0.516429,-0.983803,0.905723,-0.113761
ADBE,425.0,put,80.150000,82.000000,0,0,0.482304,0.517696,-0.977921,1.015984,-0.192238
ADBE,430.0,put,85.050000,87.150000,0,0,0.481182,0.518818,-0.977463,1.07525,-0.2108
ADBE,435.0,put,89.900000,92.000000,0,0,0.480723,0.519277,-0.987075,1.021045,-0.09922
ADBE,440.0,put,95.250000,97.300000,0,0,0.478784,0.521216,-0.969853,1.257207,-0.342231
ADBE,445.0,put,100.150000,102.500000,0,0,0.477623,0.522377,-0.968456,1.326356,-0.379928
ADBE,450.0,put,104.350000,107.700000,0,0,0.477361,0.522639,-0.983358,1.216823,-0.17393
ADBE,455.0,put,109.050000,113.000000,0,0,0.476417,0.523583,-0.983705,1.26082,-0.177372
ADBE,460.0,put,114.200000,117.250000,0,0,,,,,
ADBE,465.0,put,119.950000,122.700000,0,0,0.473357,0.526643,-0.971288,1.513273,-0.401376
ADBE,470.0,put,124.950000,127.900000,0,0,0.472122,0.527878,-0.968138,1.600703,-0.471982
ADBE,480.0,put,134.800000,137.700000,0,0,0.470682,0.529318,-0.975916,1.607414,-0.36053
ADBE,490.0,put,144.950000,147.150000,0,0,0.470074,0.529926,-0.984613,1.568172,-0.216645
ADI,95.0,put,0.000000,0.250000,0,0,0.998243,0.001757,-0.000852,2.180499,-0.015887
ADI,100.0,put,0.000000,0.250000,0,0,0.998209,0.001791,-0.000917,2.021447,-0.01577
ADI,105.0,put,0.000000,0.250000,0,0,0.998167,0.001833,-0.00099,1.869854,-0.015645
ADI,110.0,put,0.000000,0.250000,0,0,0.998114,0.001886,-0.001071,1.724973,-0.01551
ADI,115.0,put,0.000000,0.250000,0,0,0.998051,0.001949,-0.001162,1.586152,-0.015364
ADI,120.0,put,0.000000,0.250000,0,0,0.997974,0.002026,-0.001265,1.452807,-0.015207
ADI,125.0,put,0.000000,0.250000,0,0,0.997882,0.002118,-0.001383,1.324406,-0.015036
ADI,130.0,put,0.000000,0.250000,0,0,0.997770,0.002230,-0.00152,1.200497,-0.014849
ADI,135.0,put,0.000000,0.250000,1,0,0.997633,0.002367,-0.00168,1.080643,-0.014644
ADI,140.0,put,0.000000,0.250000,0,0,0.997465,0.002535,-0.001872,0.964433,-0.014416
ADI,145.0,put,0.000000,0.250000,0,0,0.997256,0.002744,-0.002107,0.851502,-0.01416
ADI,150.0,put,0.000000,0.250000,1,0,0.996987,0.003013,-0.0024,0.741485,-0.01387
ADI,152.5,put,0.000000,0.250000,0,0,0.996823,0.003177,-0.002578,0.687452,-0.013709
ADI,155.0,put,0.000000,0.250000,15,0,0.996633,0.003367,-0.002781,0.63399,-0.013534
ADI,157.5,put,0.000000,0.250000,2,0,0.996411,0.003589,-0.003017,0.581068,-0.013345
ADI,160.0,put,0.000000,0.250000,9,0,0.996148,0.003852,-0.003296,0.528608,-0.013137
ADI,162.5,put,0.000000,0.300000,6,0,0.995830,0.004170,-0.00363,0.476562,-0.012906
ADI,165.0,put,0.000000,0.100000,38,0,0.995439,0.004561,-0.004039,0.424854,-0.012648
ADI,167.5,put,0.000000,0.050000,19,0,0.994946,0.005054,-0.004552,0.373389,-0.012355
ADI,170.0,put,0.000000,0.050000,45,2,0.994304,0.005696,-0.005218,0.322064,-0.012015
ADI,172.5,put,0.000000,0.100000,116,4,0.993430,0.006570,-0.006122,0.270735,-0.011612
ADI,175.0,put,0.100000,0.150000,2029,4,0.948435,0.051565,-0.050477,0.327343,-0.08413
ADI,177.5,put,0.200000,0.300000,1519,1511,0.908254,0.091746,-0.094461,0.300752,-0.124685
ADI,180.0,put,0.500000,0.600000,375,27,0.833766,0.166234,-0.186214,0.286699,-0.188142
ADI,182.5,put,1.050000,1.150000,139,21,0.737564,0.262436,-0.330169,0.268855,-0.23597
ADI,185.0,put,2.050000,2.200000,111,7,0.636539,0.363461,-0.526447,0.260492,-0.246619
ADI,187.5,put,3.500000,3.800000,72,0,0.560682,0.439318,-0.727226,0.249732,-0.189251
ADI,190.0,put,5.500000,5.900000,89,0,0.521388,0.478612,-0.865646,0.255353,-0.115737
ADI,192.5,put,7.800000,8.300000,1,0,0.506846,0.493154,-0.926979,0.283134,-0.073662
ADI,195.0,put,10.200000,11.000000,0,0,0.505088,0.494912,-0.926873,0.369588,-0.103571
ADI,197.5,put,12.600000,13.500000,0,0,0.500353,0.499647,-0.946052,0.411706,-0.087133
ADI,200.0,put,15.000000,15.800000,0,0,0.494058,0.505942,-0.989287,0.343209,0.003205
ADI,202.5,put,17.500000,18.500000,0,0,0.494947,0.505053,-0.96541,0.498761,-0.068522
ADI,205.0,put,20.100000,20.800000,0,0,0.492513,0.507487,-0.978109,0.509752,-0.038902
ADI,207.5,put,22.600000,23.300000,0,0,0.491250,0.508750,-0.979539,0.560319,-0.041069
ADI,210.0,put,24.900000,25.900000,0,0,0.489927,0.510073,-0.991309,0.532274,-0.002466
ADI,212.5,put,27.500000,28.400000,0,0,0.488911,0.511089,-0.981698,0.658368,-0.045095
ADI,215.0,put,30.000000,30.900000,0,0,0.487812,0.512188,-0.982532,0.706005,-0.046991
ADI,220.0,put,35.000000,35.900000,0,0,0.485719,0.514281,-0.983872,0.798838,-0.050611
ADI,225.0,put,39.900000,40.900000,0,0,0.484431,0.515569,-0.992433,0.796159,-0.010568
ADI,230.0,put,45.000000,45.900000,0,0,0.481851,0.518149,-0.985706,0.975918,-0.057359
ADI,235.0,put,50.000000,51.000000,0,0,0.479584,0.520416,-0.980836,1.12688,-0.099887
ADI,240.0,put,55.000000,55.900000,0,0,0.478286,0.521714,-0.986894,1.14324,-0.063681
ADI,245.0,put,59.800000,61.100000,0,0,0.476593,0.523407,-0.98734,1.223722,-0.066732
ADI,250.0,put,65.000000,65.900000,0,0,0.474951,0.525049,-0.987715,1.302262,-0.069727
ADI,255.0,put,69.900000,70.900000,0,0,0.474754,0.525246,-0.993068,1.271312,-0.026325
ADI,260.0,put,74.900000,76.000000,0,0,0.471800,0.528200,-0.988307,1.453992,-0.075584
ADI,265.0,put,79.900000,80.900000,0,0,0.471810,0.528190,-0.993123,1.417008,-0.031521
ADM,50.0,put,0.000000,0.100000,0,0,0.995629,0.004371,-0.002776,1.515523,-0.013238
ADM,55.0,put,0.000000,0.100000,0,0,0.995047,0.004953,-0.003494,1.190566,-0.012787
ADM,60.0,put,0.000000,0.100000,0,0,0.994077,0.005923,-0.004603,0.888987,-0.012206
ADM,64.0,put,0.000000,0.100000,0,0,0.992731,0.007269,-0.006074,0.660358,-0.011586
ADM,65.0,put,0.000000,0.100000,0,0,0.992249,0.007751,-0.006593,0.604509,-0.011397
ADM,66.0,put,0.000000,0.100000,42,0,0.991674,0.008326,-0.007206,0.549068,-0.01119
ADM,67.0,put,0.000000,0.100000,0,0,0.990980,0.009020,-0.007944,0.493945,-0.010959
ADM,68.0,put,0.000000,0.100000,0,0,0.990121,0.009879,-0.008851,0.439057,-0.0107
ADM,69.0,put,0.000000,0.100000,1,0,0.989032,0.010968,-0.009999,0.384285,-0.010405
ADM,70.0,put,0.000000,0.100000,39,0,0.987599,0.012401,-0.011503,0.329495,-0.01006
ADM,71.0,put,0.000000,0.100000,107,1,0.985621,0.014379,-0.013576,0.274481,-0.009647
ADM,72.0,put,0.050000,0.150000,44,83,0.917335,0.082665,-0.083648,0.339952,-0.052753
ADM,73.0,put,0.100000,0.200000,111,136,0.876763,0.123237,-0.13145,0.295623,-0.06328
ADM,74.0,put,0.250000,0.350000,71,69,0.795403,0.204597,-0.239811,0.276141,-0.085511
ADM,75.0,put,0.550000,0.650000,84,39,0.693693,0.306307,-0.408267,0.265157,-0.101316
ADM,76.0,put,1.000000,1.150000,157,1,0.602145,0.397855,-0.609849,0.252517,-0.092892
ADM,77.0,put,1.700000,1.850000,40,0,0.541451,0.458549,-0.790796,0.247726,-0.064554
ADM,78.0,put,2.550000,2.750000,192,0,0.513148,0.486852,-0.900605,0.255626,-0.036004
ADM,79.0,put,3.500000,3.900000,24,0,0.512733,0.487267,-0.892457,0.364349,-0.059287
ADM,80.0,put,4.500000,4.800000,105,7,0.504101,0.495899,-0.929504,0.391049,-0.043763
ADM,81.0,put,5.500000,5.800000,103,1,0.501181,0.498819,-0.937495,0.453974,-0.046663
ADM,82.0,put,6.200000,6.900000,3,0,,,,,
ADM,83.0,put,7.100000,7.900000,0,0,,,,,
ADM,84.0,put,8.300000,8.900000,0,0,0.492692,0.507308,-0.972363,0.549391,-0.024416
ADM,85.0,put,9.300000,9.900000,0,0,0.491356,0.508644,-0.974133,0.600246,-0.025469
ADM,86.0,put,10.200000,10.900000,0,0,,,,,
ADM,87.0,put,10.800000,12.300000,0,0,,,,,
ADM,88.0,put,12.300000,12.900000,0,0,0.487754,0.512246,-0.977918,0.746541,-0.028303
ADM,89.0,put,13.300000,13.900000,0,0,0.486650,0.513350,-0.978843,0.793478,-0.029168
ADM,90.0,put,14.200000,14.900000,0,0,,,,,
ADM,91.0,put,15.100000,15.900000,0,0,,,,,
ADM,92.0,put,16.300000,16.900000,0,0,0.483544,0.516456,-0.981001,0.929577,-0.031596
ADM,93.0,put,17.300000,17.900000,0,0,0.482563,0.517437,-0.981568,0.973507,-0.032362
ADM,94.0,put,18.000000,19.200000,0,0,0.481606,0.518394,-0.982078,1.016784,-0.033109
ADM,95.0,put,19.100000,19.900000,0,0,,,,,
ADM,100.0,put,24.300000,24.900000,0,0,0.476256,0.523744,-0.984302,1.264119,-0.037313
ADM,105.0,put,29.300000,29.900000,0,0,0.472194,0.527806,-0.985479,1.456296,-0.04056
ADM,110.0,put,34.200000,34.900000,0,0,0.473525,0.526475,-0.997624,1.29748,0.005436
ADM,115.0,put,39.300000,39.900000,0,0,0.464842,0.535158,-0.986914,1.810008,-0.046646
ADP,140.0,put,0.000000,0.150000,0,0,0.998207,0.001793,-0.001126,1.419333,-0.015509
ADP,145.0,put,0.000000,0.150000,0,0,0.998136,0.001864,-0.001216,1.31023,-0.01536
ADP,150.0,put,0.000000,0.150000,0,0,0.998052,0.001948,-0.001319,1.20441,-0.0152
ADP,155.0,put,0.000000,0.150000,0,0,0.997953,0.002047,-0.001436,1.101631,-0.015026
ADP,160.0,put,0.000000,0.150000,0,0,0.997834,0.002166,-0.001573,1.00162,-0.014837
